free-email-domains	1.9.91	NO-STATE-PASSED	INSTALLS-AT-WIDEST	rc=0	(no installer error found)
@whiskeysockets/baileys	7.0.0-rc.9	NO-STATE-PASSED	FAILS-AT-WIDEST	rc=1	(no installer error found)
bs-platform	9.0.2	NO-STATE-PASSED	INSTALLS-AT-WIDEST	rc=0	(no installer error found)
web3	2.0.0-alpha.1	NO-STATE-PASSED	FAILS-AT-WIDEST	rc=1	(no installer error found)
apollo-server	0.1.5	NO-STATE-PASSED	FAILS-AT-WIDEST	rc=46	(no installer error found)
@pulumi/kubernetes	0.24.0	NO-STATE-PASSED	FAILS-AT-WIDEST	rc=1	node-pre-gyp ERR! stack Error: Failed to execute 'C:\Users\nub\AppData\Local\nub\pm\jail-bin\22.15.0-x64\node.exe C:/Users/nub/AppData/Local/nub/pm/tools/node-gyp/lazy-bin/node-gyp.js configure --fallback-to-build --library=static_library -
@pulumi/kubernetes	0.22.2	NO-STATE-PASSED	FAILS-AT-WIDEST	rc=1	× lifecycle script install failed for deasync@0.1.31: script `install`
@pulumi/kubernetes	0.17.5	NO-STATE-PASSED	FAILS-AT-WIDEST	rc=1	node-pre-gyp ERR! install request to https://node-precompiled-binaries.grpc.io/grpc/v1.24.11/node-v127-win32-x64-unknown.tar.gz failed, reason: nub build sandbox: blocked network access to node-precompiled-binaries.grpc.io by grpc. Packages
@pulumi/kubernetes	0.15.1	NO-STATE-PASSED	FAILS-AT-WIDEST	rc=1	node-pre-gyp ERR! install request to https://node-precompiled-binaries.grpc.io/grpc/v1.24.11/node-v127-win32-x64-unknown.tar.gz failed, reason: nub build sandbox: blocked network access to node-precompiled-binaries.grpc.io by grpc. Packages
@pulumi/kubernetes	0.23.1	NO-STATE-PASSED	FAILS-AT-WIDEST	rc=1	node-pre-gyp ERR! stack Error: Failed to execute 'C:\Users\nub\AppData\Local\nub\pm\jail-bin\22.15.0-x64\node.exe C:/Users/nub/AppData/Local/nub/pm/tools/node-gyp/lazy-bin/node-gyp.js configure --fallback-to-build --library=static_library -
@pulumi/kubernetes	0.18.0	NO-STATE-PASSED	FAILS-AT-WIDEST	rc=1	node-pre-gyp ERR! install request to https://node-precompiled-binaries.grpc.io/grpc/v1.24.11/node-v127-win32-x64-unknown.tar.gz failed, reason: nub build sandbox: blocked network access to node-precompiled-binaries.grpc.io by grpc. Packages
@pulumi/kubernetes	0.12.0	NO-STATE-PASSED	FAILS-AT-WIDEST	rc=1	node-pre-gyp ERR! install request to https://node-precompiled-binaries.grpc.io/grpc/v1.24.11/node-v127-win32-x64-unknown.tar.gz failed, reason: nub build sandbox: blocked network access to node-precompiled-binaries.grpc.io by grpc. Packages
@pulumi/kubernetes	0.16.0	NO-STATE-PASSED	FAILS-AT-WIDEST	rc=1	node-pre-gyp ERR! install request to https://node-precompiled-binaries.grpc.io/grpc/v1.24.11/node-v127-win32-x64-unknown.tar.gz failed, reason: nub build sandbox: blocked network access to node-precompiled-binaries.grpc.io by grpc. Packages
@pulumi/kubernetes	0.20.4	NO-STATE-PASSED	FAILS-AT-WIDEST	rc=1	node-pre-gyp ERR! install request to https://node-precompiled-binaries.grpc.io/grpc/v1.24.11/node-v127-win32-x64-unknown.tar.gz failed, reason: nub build sandbox: blocked network access to node-precompiled-binaries.grpc.io by grpc. Packages
@pulumi/kubernetes	0.13.0	NO-STATE-PASSED	FAILS-AT-WIDEST	rc=1	node-pre-gyp ERR! install request to https://node-precompiled-binaries.grpc.io/grpc/v1.24.11/node-v127-win32-x64-unknown.tar.gz failed, reason: nub build sandbox: blocked network access to node-precompiled-binaries.grpc.io by grpc. Packages
@pulumi/kubernetes	0.11.3	NO-STATE-PASSED	FAILS-AT-WIDEST	rc=1	node-pre-gyp ERR! install request to https://node-precompiled-binaries.grpc.io/grpc/v1.24.11/node-v127-win32-x64-unknown.tar.gz failed, reason: nub build sandbox: blocked network access to node-precompiled-binaries.grpc.io by grpc. Packages
@pulumi/kubernetes	0.19.0	NO-STATE-PASSED	FAILS-AT-WIDEST	rc=1	node-pre-gyp ERR! install request to https://node-precompiled-binaries.grpc.io/grpc/v1.24.11/node-v127-win32-x64-unknown.tar.gz failed, reason: nub build sandbox: blocked network access to node-precompiled-binaries.grpc.io by grpc. Packages
@pulumi/kubernetes	0.25.6	NO-STATE-PASSED	FAILS-AT-WIDEST	rc=1	× lifecycle script install failed for deasync@0.1.31: script `install`
@pulumi/kubernetes	0.21.1	NO-STATE-PASSED	FAILS-AT-WIDEST	rc=1	node-pre-gyp ERR! stack Error: Failed to execute 'C:\Users\nub\AppData\Local\nub\pm\jail-bin\22.15.0-x64\node.exe C:/Users/nub/AppData/Local/nub/pm/tools/node-gyp/lazy-bin/node-gyp.js configure --fallback-to-build --library=static_library -
@pulumi/kubernetes	0.14.0	NO-STATE-PASSED	FAILS-AT-WIDEST	rc=1	node-pre-gyp ERR! install request to https://node-precompiled-binaries.grpc.io/grpc/v1.24.11/node-v127-win32-x64-unknown.tar.gz failed, reason: nub build sandbox: blocked network access to node-precompiled-binaries.grpc.io by grpc. Packages
@pulumi/kubernetes	1.6.0	NO-STATE-PASSED	FAILS-AT-WIDEST	rc=1	node-pre-gyp ERR! stack Error: Failed to execute 'C:\Users\nub\AppData\Local\nub\pm\jail-bin\22.15.0-x64\node.exe C:/Users/nub/AppData/Local/nub/pm/tools/node-gyp/lazy-bin/node-gyp.js configure --fallback-to-build --library=static_library -
baileys	6.7.24	NO-STATE-PASSED	FAILS-AT-WIDEST	rc=1	(no installer error found)
playwright-chromium	0.15.0	NO-STATE-PASSED	FAILS-AT-WIDEST	rc=1	code: 'ECONNREFUSED',
playwright-chromium	0.12.1	NO-STATE-PASSED	FAILS-AT-WIDEST	rc=1	code: 'ECONNREFUSED',
playwright-chromium	0.13.0	NO-STATE-PASSED	FAILS-AT-WIDEST	rc=1	code: 'ECONNREFUSED',
playwright-chromium	0.14.0	NO-STATE-PASSED	FAILS-AT-WIDEST	rc=1	code: 'ECONNREFUSED',
netlify	27.1.1	NO-STATE-PASSED	INSTALLS-AT-WIDEST	rc=0	recovered: WARN unix-dgram@2.0.7 is an optional dependency and failed to build; continuing without it: lifecycle script install failed for unix-dgram@2.0.7: failed to spawn script install: nub install: the build jail could not confine a dependency's i
victory-chart	0.0.5	NO-STATE-PASSED	FAILS-AT-WIDEST	rc=1	(no installer error found)
ms-chromium-edge-driver	0.1.0-beta2	NO-STATE-PASSED	FAILS-AT-WIDEST	rc=1	× lifecycle script install failed for ref@1.3.5: failed to spawn script
node-libcurl	4.1.0	NO-STATE-PASSED	FAILS-AT-WIDEST	rc=1	(no installer error found)
spectron	11.1.0	NO-STATE-PASSED	FAILS-AT-WIDEST	rc=1	Error: Cannot find module 'C:\Users\nub\AppData\Local\nub\pm\store\pump@3.0.4-ca67e34c1f3f6195\node_modules\once\once.js'. Please verify that the package.json has a valid "main" entry
spectron	14.0.0	NO-STATE-PASSED	FAILS-AT-WIDEST	rc=1	Error: Cannot find module 'C:\Users\nub\AppData\Local\nub\pm\store\pump@3.0.4-ca67e34c1f3f6195\node_modules\once\once.js'. Please verify that the package.json has a valid "main" entry
spectron	15.0.0	NO-STATE-PASSED	FAILS-AT-WIDEST	rc=1	× lifecycle script install failed for electron-chromedriver@13.0.0: script
spectron	12.0.0	NO-STATE-PASSED	FAILS-AT-WIDEST	rc=1	Error: Cannot find module 'C:\Users\nub\AppData\Local\nub\pm\store\pump@3.0.4-ca67e34c1f3f6195\node_modules\once\once.js'. Please verify that the package.json has a valid "main" entry
spectron	13.0.0	NO-STATE-PASSED	FAILS-AT-WIDEST	rc=1	Error: Cannot find module 'C:\Users\nub\AppData\Local\nub\pm\store\pump@3.0.4-ca67e34c1f3f6195\node_modules\once\once.js'. Please verify that the package.json has a valid "main" entry
@azure-devops/mcp	0.1.0	NO-STATE-PASSED	FAILS-AT-WIDEST	rc=46	(no installer error found)
@pulumi/postgresql	1.7.0	NO-STATE-PASSED	FAILS-AT-WIDEST	rc=1	node-pre-gyp ERR! stack Error: Failed to execute 'C:\Users\nub\AppData\Local\nub\pm\jail-bin\22.15.0-x64\node.exe C:/Users/nub/AppData/Local/nub/pm/tools/node-gyp/lazy-bin/node-gyp.js configure --fallback-to-build --library=static_library -
@pulumi/postgresql	0.18.9	NO-STATE-PASSED	FAILS-AT-WIDEST	rc=1	node-pre-gyp ERR! stack Error: Failed to execute 'C:\Users\nub\AppData\Local\nub\pm\jail-bin\22.15.0-x64\node.exe C:/Users/nub/AppData/Local/nub/pm/tools/node-gyp/lazy-bin/node-gyp.js configure --fallback-to-build --library=static_library -
@railway/cli	5.34.0	NO-STATE-PASSED	INSTALLS-AT-WIDEST	rc=0	(no installer error found)
@pulumi/tls	0.0.1-dev.1562759788	NO-STATE-PASSED	FAILS-AT-WIDEST	rc=1	node-pre-gyp ERR! stack Error: Failed to execute 'C:\Users\nub\AppData\Local\nub\pm\jail-bin\22.15.0-x64\node.exe C:/Users/nub/AppData/Local/nub/pm/tools/node-gyp/lazy-bin/node-gyp.js configure --fallback-to-build --library=static_library -
@pulumi/tls	1.6.0	NO-STATE-PASSED	FAILS-AT-WIDEST	rc=1	node-pre-gyp ERR! stack Error: Failed to execute 'C:\Users\nub\AppData\Local\nub\pm\jail-bin\22.15.0-x64\node.exe C:/Users/nub/AppData/Local/nub/pm/tools/node-gyp/lazy-bin/node-gyp.js configure --fallback-to-build --library=static_library -
