apollo-server	0.1.5	UNDER-PREDICTED	REFUSED-BY-NUB-ADVISORY	rc=46	ERR_NUB_MALICIOUS_PACKAGE
@pulumi/kubernetes	0.24.0	UNDER-PREDICTED	FAILS-AT-WIDEST	rc=1	node-pre-gyp http 404 https://node-precompiled-binaries.grpc.io/grpc/v1.21.1/node-v147-darwin-arm64-unknown.tar.gz
@pulumi/kubernetes	0.22.2	UNDER-PREDICTED	FAILS-AT-WIDEST	rc=1	node-pre-gyp http 404 https://node-precompiled-binaries.grpc.io/grpc/v1.21.1/node-v147-darwin-arm64-unknown.tar.gz
@pulumi/kubernetes	0.23.1	UNDER-PREDICTED	FAILS-AT-WIDEST	rc=1	node-pre-gyp http 404 https://node-precompiled-binaries.grpc.io/grpc/v1.21.1/node-v147-darwin-arm64-unknown.tar.gz
@pulumi/kubernetes	0.18.0	UNDER-PREDICTED	FAILS-AT-WIDEST	rc=-1	node-pre-gyp ERR! install response status 404 Not Found on https://node-precompiled-binaries.grpc.io/grpc/v1.24.11/node-v147-darwin-arm64-unknown.tar.gz
@pulumi/kubernetes	0.20.4	UNDER-PREDICTED	FAILS-AT-WIDEST	rc=-1	node-pre-gyp ERR! install response status 404 Not Found on https://node-precompiled-binaries.grpc.io/grpc/v1.24.11/node-v147-darwin-arm64-unknown.tar.gz
@pulumi/kubernetes	0.19.0	UNDER-PREDICTED	FAILS-AT-WIDEST	rc=-1	node-pre-gyp ERR! install response status 404 Not Found on https://node-precompiled-binaries.grpc.io/grpc/v1.24.11/node-v147-darwin-arm64-unknown.tar.gz
@pulumi/kubernetes	0.25.6	UNDER-PREDICTED	FAILS-AT-WIDEST	rc=1	node-pre-gyp http 404 https://node-precompiled-binaries.grpc.io/grpc/v1.21.1/node-v147-darwin-arm64-unknown.tar.gz
@pulumi/kubernetes	0.21.1	UNDER-PREDICTED	FAILS-AT-WIDEST	rc=1	node-pre-gyp http 404 https://node-precompiled-binaries.grpc.io/grpc/v1.21.1/node-v147-darwin-arm64-unknown.tar.gz
@pulumi/kubernetes	1.6.0	UNDER-PREDICTED	FAILS-AT-WIDEST	rc=-1	node-pre-gyp http 404 https://node-precompiled-binaries.grpc.io/grpc/v1.24.2/node-v147-darwin-arm64-unknown.tar.gz
baileys	6.7.24	UNDER-PREDICTED	FAILED-BEFORE-SCRIPTS	rc=1	ERR_NUB_REGISTRY_ERROR
netlify	27.1.1	UNDER-PREDICTED	FAILS-AT-WIDEST	rc=1	× lifecycle script install failed for sharp@0.34.5: script `install` exited
@stdlib/number-float64-base-get-high-word	0.0.4	UNDER-PREDICTED	FAILS-AT-WIDEST	rc=1	Error: Cannot find module '@stdlib/os-byte-order' from '/Users/colinmcd94/wgp-h-li9rR9/.cache/nub/pm/store/@stdlib+number-float64-base-get-high-word@0.0.4-4f0e052975daec76/node_modules/@stdlib/number-float64-base-to-words'
victory-chart	0.0.5	UNDER-PREDICTED	FAILED-BEFORE-SCRIPTS	rc=1	ERR_NUB_REGISTRY_ERROR
hugo-extended	0.153.5	UNDER-PREDICTED	FAILS-AT-WIDEST	rc=1	Error: spawnSync sudo EPERM
ms-chromium-edge-driver	0.1.0-beta2	UNDER-PREDICTED	FAILS-AT-WIDEST	rc=1	../deps/libffi/src/prep_cif.c:26:10: fatal error: 'ffi.h' file not found
node-libcurl	4.1.0	UNDER-PREDICTED	FAILED-BEFORE-SCRIPTS	rc=1	ERR_NUB_REGISTRY_ERROR
nexus	0.1.9	UNDER-PREDICTED	INSTALLS-AT-WIDEST	rc=0	recovered: warn: Unsupported engine
@appsignal/nodejs	3.8.1	UNDER-PREDICTED	INSTALLS-AT-WIDEST	rc=0	(no installer error found)
@azure-devops/mcp	0.1.0	UNDER-PREDICTED	REFUSED-BY-NUB-ADVISORY	rc=46	ERR_NUB_MALICIOUS_PACKAGE
ref-napi	1.5.2	UNDER-PREDICTED	INSTALLS-AT-WIDEST	rc=0	(no installer error found)
ref-napi	3.0.3	UNDER-PREDICTED	INSTALLS-AT-WIDEST	rc=0	(no installer error found)
weak-napi	2.0.2	UNDER-PREDICTED	INSTALLS-AT-WIDEST	rc=0	(no installer error found)
@pulumi/postgresql	1.7.0	UNDER-PREDICTED	FAILS-AT-WIDEST	rc=-1	node-pre-gyp http 404 https://node-precompiled-binaries.grpc.io/grpc/v1.24.2/node-v147-darwin-arm64-unknown.tar.gz
@pulumi/postgresql	0.18.9	UNDER-PREDICTED	FAILS-AT-WIDEST	rc=-1	node-pre-gyp http 404 https://node-precompiled-binaries.grpc.io/grpc/v1.24.2/node-v147-darwin-arm64-unknown.tar.gz
@tensorflow/tfjs-node	4.22.0	UNDER-PREDICTED	INSTALLS-AT-WIDEST	rc=0	recovered: WARN could not remove com.apple.quarantine from /Users/colinmcd94/wgp-f-bsf712/node_modules/.store/@tensorflow+tfjs-node@4.22.0_seedrandom@3.0.5/node_modules/@tensorflow/tfjs-node/deps/LICENSE: Permission denied (os error 13); macOS may ref
@railway/cli	5.34.0	UNDER-PREDICTED	INSTALLS-AT-WIDEST	rc=0	(no installer error found)
@stdlib/math-base-special-signum	0.0.6	UNDER-PREDICTED	FAILS-AT-WIDEST	rc=1	Error: Cannot find module '@stdlib/complex-float32' from '/Users/colinmcd94/wgp-h-OjDVg8/.cache/nub/pm/store/@stdlib+math-base-special-signum@0.0.6-f69fb6defd9d3e2a/node_modules/@stdlib/math-base-napi-unary'
@pulumi/tls	0.0.1-dev.1562759788	UNDER-PREDICTED	FAILS-AT-WIDEST	rc=1	node-pre-gyp http 404 https://node-precompiled-binaries.grpc.io/grpc/v1.21.1/node-v147-darwin-arm64-unknown.tar.gz
@pulumi/tls	1.6.0	UNDER-PREDICTED	FAILS-AT-WIDEST	rc=-1	node-pre-gyp http 404 https://node-precompiled-binaries.grpc.io/grpc/v1.24.2/node-v147-darwin-arm64-unknown.tar.gz
@pulumi/tls	0.18.5	UNDER-PREDICTED	FAILS-AT-WIDEST	rc=-1	node-pre-gyp http 404 https://node-precompiled-binaries.grpc.io/grpc/v1.24.2/node-v147-darwin-arm64-unknown.tar.gz
@aws-amplify/cli	3.9.0	UNDER-PREDICTED	FAILS-AT-WIDEST	rc=1	fatal error: too many errors emitted, stopping now [-ferror-limit=]
@aws-amplify/cli	1.12.0	UNDER-PREDICTED	FAILS-AT-WIDEST	rc=1	fatal error: too many errors emitted, stopping now [-ferror-limit=]
@aws-amplify/cli	2.0.0	UNDER-PREDICTED	FAILS-AT-WIDEST	rc=1	fatal error: too many errors emitted, stopping now [-ferror-limit=]
@stdlib/math-base-special-sqrt	0.0.6	UNDER-PREDICTED	FAILS-AT-WIDEST	rc=1	Error: Cannot find module '@stdlib/complex-float32' from '/Users/colinmcd94/wgp-h-CWKxlT/.cache/nub/pm/store/@stdlib+math-base-special-sqrt@0.0.6-a1e667d876fb0f44/node_modules/@stdlib/math-base-napi-unary'
nice-napi	1.0.2	UNDER-PREDICTED	INSTALLS-AT-WIDEST	rc=0	(no installer error found)
handbrake-js	8.0.2	UNDER-PREDICTED	FAILS-AT-WIDEST	rc=1	Error: Command failed: hdiutil attach mac.dmg
@stdlib/number-float64-base-set-low-word	0.0.4	UNDER-PREDICTED	FAILS-AT-WIDEST	rc=1	Error: Cannot find module '@stdlib/os-byte-order' from '/Users/colinmcd94/wgp-h-mXDYwl/.cache/nub/pm/store/@stdlib+number-float64-base-set-low-word@0.0.4-aa1cb36becb8e7d2/node_modules/@stdlib/number-float64-base-to-words'
webdev-toolkit	1.13.3	UNDER-PREDICTED	REFUSED-BY-NUB-ADVISORY	rc=46	ERR_NUB_MALICIOUS_PACKAGE
webdev-toolkit	2.4.3	UNDER-PREDICTED	REFUSED-BY-NUB-ADVISORY	rc=46	ERR_NUB_MALICIOUS_PACKAGE
netlify-cli	22.4.0	UNDER-PREDICTED	FAILED-BEFORE-SCRIPTS	rc=23	× failed to resolve dependencies
netlify-cli	27.0.1	UNDER-PREDICTED	FAILS-AT-WIDEST	rc=1	× lifecycle script install failed for sharp@0.34.5: script `install` exited
netlify-cli	9.9.3	UNDER-PREDICTED	INSTALLS-AT-WIDEST	rc=0	(no installer error found)
netlify-cli	21.6.0	UNDER-PREDICTED	FAILS-AT-WIDEST	rc=1	× lifecycle script install failed for sharp@0.32.6: script `install` exited
netlify-cli	17.9.0	UNDER-PREDICTED	FAILS-AT-WIDEST	rc=1	× lifecycle script install failed for sharp@0.32.6: script `install` exited
netlify-cli	26.2.0	UNDER-PREDICTED	FAILS-AT-WIDEST	rc=1	× lifecycle script install failed for sharp@0.34.5: script `install` exited
netlify-cli	20.1.1	UNDER-PREDICTED	FAILS-AT-WIDEST	rc=1	× lifecycle script install failed for sharp@0.32.6: script `install` exited
netlify-cli	23.9.5	UNDER-PREDICTED	FAILED-BEFORE-SCRIPTS	rc=23	× failed to resolve dependencies
netlify-cli	18.1.0	UNDER-PREDICTED	FAILS-AT-WIDEST	rc=1	× lifecycle script install failed for sharp@0.32.6: script `install` exited
netlify-cli	19.1.7	UNDER-PREDICTED	FAILS-AT-WIDEST	rc=1	× lifecycle script install failed for sharp@0.32.6: script `install` exited
netlify-cli	8.9.9	UNDER-PREDICTED	INSTALLS-AT-WIDEST	rc=0	(no installer error found)
os-dns-native	2.0.1	UNDER-PREDICTED	INSTALLS-AT-WIDEST	rc=0	(no installer error found)
@pulumi/azuread	1.8.0	UNDER-PREDICTED	FAILS-AT-WIDEST	rc=-1	node-pre-gyp http 404 https://node-precompiled-binaries.grpc.io/grpc/v1.24.2/node-v147-darwin-arm64-unknown.tar.gz
@stdlib/number-float64-base-get-low-word	0.0.4	UNDER-PREDICTED	FAILS-AT-WIDEST	rc=1	Error: Cannot find module '@stdlib/os-byte-order' from '/Users/colinmcd94/wgp-h-fe7rms/.cache/nub/pm/store/@stdlib+number-float64-base-get-low-word@0.0.4-1526f247ef59020e/node_modules/@stdlib/number-float64-base-to-words'
wrtc	0.0.67	UNDER-PREDICTED	INSTALLS-AT-WIDEST	rc=0	recovered: node-pre-gyp http 404 https://node-webrtc.s3.amazonaws.com/wrtc/v0.0.67/Release/node-v147-darwin-arm64.tar.gz
